id	createdAt	username	forum	raw_message
5129720638	2020-10-29T16:02:14	None	istheservicedown	No internet in 35242 area since 2:00am. Now it’s 11:00am and still no internet.
5129722934	2020-10-29T16:03:58	None	istheservicedown	ZIP 35242 area no internet since 2:00am. It’s now 11:03am and still no internet.
5129725064	2020-10-29T16:05:34	None	istheservicedown	I live in Slatington pa have no internet again. Is there another problem ?
5129727555	2020-10-29T16:07:27	disqus_5ggcJb3Ht5	istheservicedown	27 Oct 2020            18:57                                            Arrived at USPS Regional Origin Facility              LOUISVILLE KY DISTRIBUTION CENTERit wasn't sitting at this facility since the 23rd it was at Louisville facility but then went to the Louisville KY Distribution Center on the 27th two different facilitiesPlease give it a few more daysMax
5129727968	2020-10-29T16:07:46	None	istheservicedown	Xfinity TV is not working here in Lowell at 25 Ray Court.
5129729752	2020-10-29T16:09:08	None	istheservicedown	Clearly there is an outage in Jamaica Queens because I’m trying to log in for work and I have no internet access.
5129730464	2020-10-29T16:09:41	disqus_5ggcJb3Ht5	istheservicedown	Yes that's my guess and i truly believe it was damagedMax
5129732267	2020-10-29T16:11:03	None	istheservicedown	Xfinity is not perfect but dang they kind of suck right now
5129735733	2020-10-29T16:13:35	disqus_5ggcJb3Ht5	istheservicedown	All you can do no is wait a few more days and if no movement then contact consumer affairs and request a package search or file a claimHopefully it wasn't damaged!  Max
5129738841	2020-10-29T16:15:45	disqus_5ggcJb3Ht5	istheservicedown	The facility might be backed up as a lotof ours areMax
5129743614	2020-10-29T16:19:02	disqus_5ggcJb3Ht5	istheservicedown	29 Oct 2020            04:18                                            Arrived at USPS Regional Destination Facility. Your item arrived at our FAYETTEVILLE NC DISTRIBUTION CENTER ANNEX destination facility on October 29, 2020 at 4:18 am. The item is currently in transit to the destination.              FAYETTEVILLE NC DISTRIBUTION CENTER ANNEX
5129745912	2020-10-29T16:20:39	suespectrum	istheservicedown	Spectrum if you don’t stop doing this BS you’re going to be looking at a class action law suit. Greenville, SC and the sun is out now and no Internet. UNACCEPTABLE.
5129759990	2020-10-29T16:30:43	jeff_n_ill	istheservicedown	Thanks I saw that! Fingers crossed it doesn't take 10 days to move to the next post office.
5129767142	2020-10-29T16:35:51	None	istheservicedown	You guys complaining bout wifi I ain’t had power since 7:00am why don’t u go workout lift some weights instead of complaining you can’t get on Xbox or ps💀<
5129769196	2020-10-29T16:37:15	disqus_5ggcJb3Ht5	istheservicedown	Always welcome!I think it will move much faster nowMax
5129779946	2020-10-29T16:45:01	marsnook	istheservicedown	Still can’t post any GIF’s. It says posting with dots that go back and forth and not posting. This has been going on for over a week
5129810014	2020-10-29T17:05:58	kohlmahoney	istheservicedown	It might seem new in the system, however the package first shipped with UPS. I'm still waiting for a package that was supposed to arrive yesterday. Tracking Number: 92748926998177513039014662
5129816280	2020-10-29T17:10:19	disqus_scrqw8Evlo	istheservicedown	One word. Brightridge! My neighbour has it and it's screaming fast. With Spectrum my TV gets fuzzy and I thought I was going blind. DSL was actually more reliable.
5129820197	2020-10-29T17:12:57	disqus_5ggcJb3Ht5	istheservicedown	It's moving thoughMax            28 Oct 2020            08:11                                            Arrived at USPS Facility. Your item arrived at our USPS facility in BOONE, IA 50036 on October 28, 2020 at 8:11 am. The item is currently in transit to the destination.              BOONE, IA 50036
5129832042	2020-10-29T17:21:13	None	istheservicedown	Here we go again!
5129834016	2020-10-29T17:22:34	None	istheservicedown	Thanks for responding. I was referring to the first Louisville location and why it sat there for 4 days only to move in the same city and has now been there for almost 2 days. 6 days in the same city is not normal or even reasonable based on previous times. Thanks again
5129836702	2020-10-29T17:24:24	celineruth	istheservicedown	Power out tucker dr apex
5129841585	2020-10-29T17:27:50	None	istheservicedown	This is the third such Sparklight outage this week; another outage without remorse as we must contact them for reimbursement for non-service; they do not try to rectify  Assigning to Sparklight a deplorable reputation and motivation to shop for other internet services. Nice going, guys (sarcasm IS intended due to inferior service).   Report your complaint, address reimbursement:  Peggy Beta, Customer Service Manager,  Sparklite, 2101 E Karcher Rd.  Nampa, ID. 83687
5129852443	2020-10-29T17:35:24	None	istheservicedown	Clearly you are young and stupid and only think about video games. Some people have jobs that rely on the internet or are based around the internet to do things. Its a weekday midday, people have jobs, dumbass.
5129854469	2020-10-29T17:36:49	None	istheservicedown	Sparklight won't tell you but You are entitled to a billing adjustment.  Contact customer service.
5129858383	2020-10-29T17:39:29	None	istheservicedown	Internet is out in Semmes off Snow Rd. Power is out in this area.
5129864501	2020-10-29T17:43:30	disqus_O2spzLlva1	istheservicedown	Internet is out in Semmes,AL
5129876326	2020-10-29T17:51:25	None	istheservicedown	Marietta Kenesaw GA outside of Atlanta 20 mins away not able to make or receive calls no access to emails and unable to send a text since 6 a.m. this morning
5129879273	2020-10-29T17:53:20	disqus_iPxTI36HgI	istheservicedown	mines has not updated since it went into transit.9505510449140298536071HELPPP!!!! Denver to columbia south carolina with priority shipping
5129881133	2020-10-29T17:54:36	disqus_6qQx38VrYk	istheservicedown	No power in Spartanburg SC near Target
5129887354	2020-10-29T17:58:45	disqus_VwQdYb9hYf	istheservicedown	When will fios be back up in Manassas, VA.
5129887929	2020-10-29T17:59:09	None	istheservicedown	The same way you accept payment with Godspeed should be a he same way you fix problems
5129923547	2020-10-29T18:24:20	disqus_DeFgtdAefv	istheservicedown	My phone has no network, since this morning. I can't make or receive any calls, or emails.this is really getting annoying every month this happens,
5129933915	2020-10-29T18:31:35	disqus_5ggcJb3Ht5	istheservicedown	Your package is not in transitThey took possession on Oct. 24th Please give it a few more daysMax
5129935498	2020-10-29T18:32:41	jerryinjeffersonlouisiana	istheservicedown	Hurricane 🌀 Zeta has wiped internet service in my travel apartment. This is a big inconvenience since working online is how I make a portion of my income. Get your head out of yourazz Cox and showboat a multi billion dollar corporation can own up to these high internet fees.
5129935987	2020-10-29T18:33:02	disqus_5ggcJb3Ht5	istheservicedown	always welcome!There are problems like that all over the country andprobably the facility is working the mail at random and not by the oldest date firstMax
5129947032	2020-10-29T18:40:54	None	istheservicedown	I haven’t had power in three days! It’s the same for most of Yukon!
5129947929	2020-10-29T18:41:31	None	istheservicedown	Power out at 4180 Copper Line, spartanburg, SC , Oct 29, 2020, 2:41 pm
5129949685	2020-10-29T18:42:47	disqus_iPxTI36HgI	istheservicedown	that was a saturday oct. 24th still have no update on it .. tracking said 29th at the latest my estimated tracking receipt said tuesday 27th
5129960857	2020-10-29T18:50:40	None	istheservicedown	hard to deploy generators for a cable co plant because of the places where the power injection points are. the power points are physically on the poles which may be in areas that are evac'd with roads closed.
5129968827	2020-10-29T18:56:17	None	istheservicedown	Having connection issues here in Austell, GA. Service is spotty.
5129974090	2020-10-29T19:00:08	None	istheservicedown	No internet since I woke up how many days is this going to be down this is rediculous. I never lost power but I lost internet lmao imagine Zip 30179
5129974953	2020-10-29T19:00:46	None	istheservicedown	My comment keeps getting deleted, Max, can you please help me look into the status of a package? Last active scan was arrived at Elk Grove Village IL DC, then in transit arriving late 4 days later. Thank you.
5129976637	2020-10-29T19:02:03	None	istheservicedown	Spotty service in the Austell, GA area. Can't access certain sites on the internet. You can still receive and make calls, send texts packages to certain contacts.
5130485557	2020-10-30T03:02:32	None	istheservicedown	I have two packages sitting there, one of which my local post office can't even locate. I want to make sure the second package doesn't get stuck too, but I am getting nervous because I have yet to see it update and it's at the same phase my lost package got stuck on. Please help, Max Stock! Package 1: 92612902711373543475582662Package 2: 92748909900872543485054527
5130492568	2020-10-30T03:12:43	None	istheservicedown	In nga mountains most of the time service sucks here but i travel for business so att works in big cities. I have been with att since early 2000.  Service use to better.  Recently  I purchased a cheap Verizon plan. It works wherever I go. Nga mountains, business wherever. the internet portion of my cell phone has been out 24 hours now. Not even a text message explaining why the service is down. If my dentist can send me texts reminding me to floss, att (the premier mobile phone service) should be able to text outages and estimated repair times to its unhappy customers. I’m definitely stopping in to the local Verizon store tomorrow.  Bob
5130494660	2020-10-30T03:15:47	donaldwolverton	istheservicedown	10/20/2020 10:15   RCN TV OUT AGAIN FOR UNITS IN OUR CONDO.. FUK RCN THEY SUCK.. I AM RECOMMENDING THE BOARD OF CONDO SWITCH COMPANIES...
5130500921	2020-10-30T03:25:02	None	istheservicedown	There is an outage in Slidell, LA from Hurricane Zeta.... just making you aware. Power recently turned back on but no WiFi.
5130501465	2020-10-30T03:25:50	disqus_AOr8kvYTzU	istheservicedown	Internet services have been out for over 12 hours I call to only hear we are working on it it's been fine in a cat 4 hurricane but this is ridiculous I've had other issues before this but never like this
5130525458	2020-10-30T04:02:43	disqus_CTHfy5cqvs	istheservicedown	My package stuck in transit at Atlanta, GA since September. Is there anyway could someone help me find out please: CP401603516CNThanks a lot!Abby
5130534671	2020-10-30T04:18:33	th3r3alcrazykod33	istheservicedown	My phone is on 5% and our food is going to go bad.If it is going to be until Sunday no one can wait that long. I have school work to do and I can't with out power. You need to fix it asap and don't slake off because the power has been out since 7:30 am is is 12:15 am the next day. Please fix it by today.
5130539151	2020-10-30T04:26:31	None	istheservicedown	Sound: Turn cable box off then back on. Usually brings back sound
5130542511	2020-10-30T04:32:52	ronson1977	istheservicedown	Internet been down since yesterday afternoon. East Bridgewater,  MA
5130543125	2020-10-30T04:34:02	None	istheservicedown	Phone, email, internet
5130547580	2020-10-30T04:42:34	None	istheservicedown	Our power in Vale,NC has been out since 830am...all of our food is going bad && we have a 1 year old daughter we are trying to take care of in the dark...when is our power going to be on?!?! Duke customers 15min away had their power restored at 630pm yesterday so when are we gonna be next
5130550397	2020-10-30T04:48:06	kraighollingworth	istheservicedown	North Phoenix. Gigablast out since 2:30pm.
5130557139	2020-10-30T05:02:00	disqus_4YUAN8SFW9	istheservicedown	Hi Max,I have a few packages that seems like they’re all stuck in Grapevine. Can you please check for me! They all arrived at different times but seem to have never left the facility4207701692748927005455000062082007420770169274892700545500006484362042077016927489270054550000687814474207701692612927005455000066455665
5130562718	2020-10-30T05:14:05	None	istheservicedown	No internet in New Orleans for 8hrs now.   No eta when will b resolved.   Worst internet service & company.  No answers.   Nothing.   U suck ATT!!!!!!
5130566927	2020-10-30T05:23:09	disqus_5ggcJb3Ht5	istheservicedown	Britney the first one                      29 Oct 2020            19:51                                            Container Unload              HOUSTON, TX 77016                                              Newgistics                                                            29 Oct 2020            19:50                                            USPS in possession of the item              HOUSTON, TX 77016  the second one we never received            17 Oct 2020            20:51                                            Departed Shipping Partner Facility, USPS Awaiting Item. Shipping Partner:  PITNEY BOWES. Your item departed a shipping partner facility at 8:51 pm on October 17, 2020 in GRAPEVINE, TX 76051. This does not indicate receipt by the USPS or the actual mailing date.              GRAPEVINE, TX 76051the third one                      29 Oct 2020            19:44                                            Container Unload              HOUSTON, TX 77016                                              Newgistics                                                            29 Oct 2020            19:43                                            USPS in possession of the item              HOUSTON, TX 77016the fourth one we never received eitherMax            22 Oct 2020            13:21                                            Departed Shipping Partner Facility, USPS Awaiting Item. Shipping Partner:  PITNEY BOWES. Your item departed a shipping partner facility at 1:21 pm on October 22, 2020 in GRAPEVINE, TX 76051. This does not indicate receipt by the USPS or the actual mailing date.              GRAPEVINE, TX 76051
